School ID,School Name,School Network,School Year,Time Period1,# of Misconducts,# of Group 1-2 Misconducts,# of Group 3-4 Misconducts,# of Group 5-6 Misconducts,# of Suspensions (includes ISS and OSS),"% of Misconducts Resulting in a Suspension
(includes ISS and OSS)",# of ISS,% of Misconducts Resulting in an ISS,ISS per 100 Students,# of Unique Students Receiving ISS,% of Unique Students Receiving ISS,Average Length of ISS,# of OSS,% of Misconducts Resulting in an OSS,OSS per 100 Students,# of Unique Students Receiving OSS,% of Unique Students Receiving OSS,Average Length of OSS,# of Police Notifications,% of Misconducts Resulting in a Police Notification,Police Notifications per 100 Students,# of Unique Students Receiving Police Notification,% of Unique Students Receiving Police Notification,# of Students Expelled,Expulsions per 100 Students
610106,PICCOLO,ES Network - Garfield-Humboldt,2011-2012,EOY,119,7,79,33,117,98.3,1,0.8,0.19,1,0.2,10,116,97.5,21.67,72,13.5,3.45,5,4.2,0.93,5,0.9,2,0.37
610106,PICCOLO,Network - AUSL,2012-2013,EOY,188,25,142,21,171,91,2,1.1,0.39,2,0.4,2,169,89.9,32.64,82,15.8,3.3,5,2.7,0.97,5,1,0,0
610106,PICCOLO,AUSL,2013-2014,S1,53,15,33,5,53,100,1,1.9,0.19,1,0.2,3,52,98.1,9.73,35,6.6,3.23,0,0,0,0,0,0,0
610106,PICCOLO,AUSL,2013-2014,EOY,70,17,45,8,68,97.1,3,4.3,0.56,2,0.4,2.33,65,92.9,12.1,39,7.3,3.38,0,0,0,0,0,0,0
610106,PICCOLO,AUSL,2014-2015,S1,56,17,32,7,17,30.4,3,5.4,0.56,3,0.6,1.33,14,25,2.62,8,1.5,2.71,2,3.6,0.37,1,0.2,0,0
610106,PICCOLO,AUSL,2014-2015,EOY,112,55,44,13,34,30.4,12,10.7,2.23,12,2.2,1.25,22,19.6,4.09,12,2.2,2.95,2,1.8,0.37,1,0.2,0,0
610129,PICKARD,ES Network - Pilsen-Little Village,2011-2012,EOY,40,15,22,3,39,97.5,1,2.5,0.15,1,0.2,1,38,95,5.82,22,3.4,1.79,1,2.5,0.15,1,0.2,0,0
610129,PICKARD,ES Network - Pilsen-Little Village,2012-2013,EOY,31,5,25,1,28,90.3,4,12.9,0.63,4,0.6,1.75,26,83.9,4.1,18,2.8,1.54,0,0,0,0,0,0,0
610129,PICKARD,Network 7,2013-2014,S1,40,2,38,0,40,100,0,0,0,0,0,0,40,100,6.44,25,4,1.63,1,2.5,0.16,1,0.2,0,0
610129,PICKARD,Network 7,2013-2014,EOY,92,10,78,4,92,100,3,3.3,0.48,3,0.5,1,89,96.7,14.22,44,7,1.6,6,6.5,0.96,5,0.8,0,0
610129,PICKARD,Network 7,2014-2015,S1,49,21,19,9,22,44.9,0,0,0,0,0,0,22,44.9,3.82,12,2.1,2.14,13,26.5,2.26,6,1,0,0
610129,PICKARD,Network 7,2014-2015,EOY,57,23,23,11,28,49.1,3,5.3,0.53,2,0.4,1,26,45.6,4.56,16,2.8,2.12,15,26.3,2.63,8,1.4,0,0
610013,PILSEN,ES Network - Pilsen-Little Village,2011-2012,EOY,195,177,18,0,42,21.5,10,5.1,2.18,6,1.3,1.4,32,16.4,6.99,26,5.7,1.22,0,0,0,0,0,0,0
610013,PILSEN,ES Network - Pilsen-Little Village,2012-2013,EOY,40,21,18,1,18,45,0,0,0,0,0,0,18,45,3.68,15,3.1,1.28,1,2.5,0.2,1,0.2,0,0
610013,PILSEN,Network 7,2013-2014,S1,23,9,14,0,18,78.3,1,4.3,0.23,1,0.2,1,17,73.9,3.9,14,3.2,1.24,0,0,0,0,0,0,0
610013,PILSEN,Network 7,2013-2014,EOY,35,11,24,0,27,77.1,1,2.9,0.23,1,0.2,1,26,74.3,5.94,18,4.1,1.27,0,0,0,0,0,0,0
610013,PILSEN,Network 7,2014-2015,S1,2,1,1,0,1,50,0,0,0,0,0,0,1,50,0.24,1,0.2,1,0,0,0,0,0,0,0
610013,PILSEN,Network 7,2014-2015,EOY,3,1,2,0,1,33.3,0,0,0,0,0,0,1,33.3,0.23,1,0.2,1,0,0,0,0,0,0,0
610130,PIRIE,ES Network - Skyway,2011-2012,EOY,85,5,79,1,65,76.5,1,1.2,0.26,1,0.3,3,64,75.3,16.9,48,12.7,2.02,2,2.4,0.53,2,0.5,0,0
610130,PIRIE,ES Network - Skyway,2012-2013,EOY,52,2,43,7,47,90.4,1,1.9,0.27,1,0.3,2,46,88.5,12.35,35,9.4,1.72,0,0,0,0,0,0,0
610130,PIRIE,Network 12,2013-2014,S1,23,0,22,1,22,95.7,0,0,0,0,0,0,22,95.7,5.61,20,5.1,1.55,0,0,0,0,0,0,0
610130,PIRIE,Network 12,2013-2014,EOY,76,0,74,2,74,97.4,0,0,0,0,0,0,74,97.4,19.04,48,12.4,1.88,0,0,0,0,0,0,0
610130,PIRIE,Network 12,2014-2015,S1,8,3,5,0,6,75,2,25,0.6,2,0.6,1.5,4,50,1.21,2,0.6,2,0,0,0,0,0,0,0
610130,PIRIE,Network 12,2014-2015,EOY,41,15,25,1,23,56.1,7,17.1,2.12,7,2.1,1.14,16,39,4.83,10,3,2.19,1,2.4,0.3,1,0.3,0,0
610131,PLAMONDON,ES Network - Austin-North Lawndale,2011-2012,EOY,6,0,5,1,5,83.3,0,0,0,0,0,0,5,83.3,2.92,3,1.8,2,1,16.7,0.58,1,0.6,0,0
610131,PLAMONDON,ES Network - Austin-North Lawndale,2012-2013,EOY,18,3,15,0,14,77.8,0,0,0,0,0,0,14,77.8,7.58,11,6,1.64,0,0,0,0,0,0,0
610131,PLAMONDON,Network 5,2013-2014,S1,9,3,3,3,7,77.8,0,0,0,0,0,0,7,77.8,4.33,4,2.5,2.57,3,33.3,1.86,2,1.2,0,0
610131,PLAMONDON,Network 5,2013-2014,EOY,43,25,15,3,17,39.5,2,4.7,1.21,2,1.2,1,15,34.9,9.06,8,4.8,1.73,3,7,1.81,2,1.2,0,0
610131,PLAMONDON,Network 5,2014-2015,S1,9,7,2,0,2,22.2,2,22.2,1.41,2,1.4,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0
610131,PLAMONDON,Network 5,2014-2015,EOY,32,16,14,2,16,50,11,34.4,7.69,9,6.3,1.36,6,18.8,4.19,3,2.1,2.17,0,0,0,0,0,0,0
400068,PLATO,Contract,2014-2015,S1,313,239,67,7,33,10.5,16,5.1,3.33,14,2.9,1.19,17,5.4,3.54,16,3.3,2.18,1,0.3,0.21,1,0.2,0,0
400068,PLATO,Contract,2014-2015,EOY,470,313,150,7,86,18.3,44,9.4,9.29,34,7.2,1.32,42,8.9,8.87,36,7.6,2.02,2,0.4,0.42,2,0.4,0,0
400068,PLATO CONTR,Network - Charter/Contract,2011-2012,EOY,215,102,110,3,199,92.6,0,0,0,0,0,0,199,92.6,50.08,103,25.9,2.01,0,0,0,0,0,0,0
400068,PLATO CONTR,Network - Charter/Contract,2012-2013,EOY,170,19,136,15,170,100,1,0.6,0.22,1,0.2,2,169,99.4,36.38,101,21.7,2.57,0,0,0,0,0,0,0
400068,PLATO CONTR,Contract,2013-2014,S1,112,42,68,2,61,54.5,0,0,0,0,0,0,61,54.5,13.05,47,10.1,1.98,0,0,0,0,0,0,0
400068,PLATO CONTR,Contract,2013-2014,EOY,263,125,136,2,100,38,2,0.8,0.44,1,0.2,1,98,37.3,21.32,72,15.7,1.9,0,0,0,0,0,0,0
610132,POE,ES Network - Lake Calumet,2011-2012,EOY,2,0,1,1,2,100,0,0,0,0,0,0,2,100,1.04,2,1,8,2,100,1.04,2,1,0,0
610132,POE,ES Network - Lake Calumet,2012-2013,EOY,5,0,1,4,5,100,0,0,0,0,0,0,5,100,2.6,5,2.6,3.2,1,20,0.52,1,0.5,0,0
610132,POE,Network 13,2013-2014,S1,2,0,2,0,1,50,0,0,0,0,0,0,1,50,0.52,1,0.5,2,0,0,0,0,0,0,0
610132,POE,Network 13,2013-2014,EOY,2,0,2,0,1,50,0,0,0,0,0,0,1,50,0.52,1,0.5,2,0,0,0,0,0,0,0
610132,POE,Network 13,2014-2015,EOY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400069,POLARIS,Charter,2014-2015,EOY,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1,0.24
610134,POPE,ES Network - Austin-North Lawndale,2011-2012,EOY,145,73,64,8,144,99.3,56,38.6,29.86,46,24.5,1.04,88,60.7,46.92,52,27.7,2.03,0,0,0,0,0,0,0
610134,POPE,ES Network - Austin-North Lawndale,2012-2013,EOY,150,53,87,10,147,98,47,31.3,26.63,35,19.8,1.51,111,74,62.89,62,35.1,2.02,3,2,1.7,3,1.7,0,0
610135,PORTAGE PARK,ES Network - O'Hare,2011-2012,EOY,62,10,43,9,62,100,16,25.8,1.44,16,1.4,1.31,46,74.2,4.13,30,2.7,2.87,8,12.9,0.72,8,0.7,0,0
610135,PORTAGE PARK,ES Network - O'Hare,2012-2013,EOY,100,46,53,1,60,60,12,12,1.08,11,1,1.33,48,48,4.32,32,2.9,2.13,0,0,0,0,0,0,0
610135,PORTAGE PARK,Network 1,2013-2014,S1,56,16,36,4,24,42.9,13,23.2,1.19,12,1.1,1.46,11,19.6,1,11,1,4.82,3,5.4,0.27,3,0.3,0,0
610135,PORTAGE PARK,Network 1,2013-2014,EOY,127,35,86,6,64,50.4,37,29.1,3.39,32,2.9,1.46,27,21.3,2.47,22,2,3.15,4,3.1,0.37,4,0.4,0,0
610135,PORTAGE PARK,Network 1,2014-2015,S1,84,47,32,5,14,16.7,5,6,0.48,5,0.5,1.6,9,10.7,0.87,7,0.7,2.11,2,2.4,0.19,2,0.2,0,0
610135,PORTAGE PARK,Network 1,2014-2015,EOY,141,64,62,15,31,22,12,8.5,1.16,12,1.2,1.42,19,13.5,1.83,14,1.3,2.47,5,3.5,0.48,4,0.4,0,0
610281,POWELL,ES Network - Skyway,2011-2012,EOY,102,45,54,3,101,99,0,0,0,0,0,0,101,99,19.25,45,8.6,1.65,0,0,0,0,0,0,0
610281,POWELL,ES Network - Skyway,2012-2013,EOY,75,25,48,2,73,97.3,28,37.3,5.29,22,4.2,1.11,45,60,8.5,25,4.7,1.49,0,0,0,0,0,0,0
610281,POWELL,Network 12,2013-2014,S1,22,1,21,0,22,100,1,4.5,0.18,1,0.2,1,21,95.5,3.79,16,2.9,1.57,0,0,0,0,0,0,0
610281,POWELL,Network 12,2013-2014,EOY,76,7,69,0,73,96.1,29,38.2,5.24,25,4.5,1.28,44,57.9,7.95,33,6,1.45,0,0,0,0,0,0,0
610281,POWELL,Network 12,2014-2015,S1,26,4,22,0,25,96.2,24,92.3,4.25,18,3.2,1.33,1,3.8,0.18,1,0.2,1,0,0,0,0,0,0,0
610281,POWELL,Network 12,2014-2015,EOY,47,5,42,0,36,76.6,34,72.3,6.13,23,4.1,1.24,2,4.3,0.36,2,0.4,1,1,2.1,0.18,1,0.2,0,0
610136,PRESCOTT,ES Network - Fullerton,2011-2012,EOY,82,50,32,0,23,28,17,20.7,7.28,13,5.6,1,6,7.3,2.57,2,0.9,1.67,0,0,0,0,0,0,0
610136,PRESCOTT,ES Network - Fullerton,2012-2013,EOY,136,81,55,0,47,34.6,37,27.2,13.77,18,6.7,1.05,10,7.4,3.72,4,1.5,1.7,0,0,0,0,0,0,0
610136,PRESCOTT,Network 4,2013-2014,S1,69,56,13,0,8,11.6,6,8.7,2.08,5,1.7,1.17,2,2.9,0.69,2,0.7,1.5,0,0,0,0,0,0,0
610136,PRESCOTT,Network 4,2013-2014,EOY,152,115,37,0,37,24.3,24,15.8,8.33,16,5.6,1.08,13,8.6,4.51,8,2.8,1.23,0,0,0,0,0,0,0
610136,PRESCOTT,Network 4,2014-2015,S1,38,25,13,0,2,5.3,1,2.6,0.31,1,0.3,1,1,2.6,0.31,1,0.3,1,0,0,0,0,0,0,0
610136,PRESCOTT,Network 4,2014-2015,EOY,123,80,42,1,16,13,13,10.6,4.03,10,3.1,1.31,3,2.4,0.93,3,0.9,1,0,0,0,0,0,0,0
610258,PRICE,ES Network - Burnham Park,2011-2012,EOY,222,110,106,6,216,97.3,8,3.6,7.03,8,7,1,208,93.7,182.66,66,58,2.72,7,3.2,6.15,4,3.5,0,0
610533,PRIETO,ES Network - Fullerton,2011-2012,EOY,32,2,24,6,29,90.6,6,18.8,0.6,6,0.6,2.33,23,71.9,2.29,21,2.1,2.7,11,34.4,1.09,11,1.1,0,0
610533,PRIETO,ES Network - Fullerton,2012-2013,EOY,58,1,49,8,57,98.3,7,12.1,0.69,7,0.7,1.71,53,91.4,5.22,39,3.8,3.19,8,13.8,0.79,6,0.6,0,0
610533,PRIETO,Network 3,2013-2014,S1,25,0,19,6,25,100,6,24,0.57,6,0.6,1.83,19,76,1.81,14,1.3,3.42,5,20,0.48,5,0.5,0,0
610533,PRIETO,Network 3,2013-2014,EOY,42,2,30,10,42,100,9,21.4,0.87,9,0.9,1.89,35,83.3,3.37,21,2,3.54,8,19,0.77,6,0.6,0,0
610533,PRIETO,Network 3,2014-2015,S1,32,11,17,4,15,46.9,6,18.8,0.58,6,0.6,1,9,28.1,0.87,7,0.7,1.89,1,3.1,0.1,1,0.1,0,0
610533,PRIETO,Network 3,2014-2015,EOY,74,20,48,6,42,56.8,17,23,1.63,14,1.3,1.18,25,33.8,2.4,16,1.5,1.84,2,2.7,0.19,2,0.2,0,0
610229,PRITZKER,ES Network - Fulton,2011-2012,EOY,122,62,55,5,90,73.8,1,0.8,0.15,1,0.2,1,89,73,13.37,56,8.4,3.17,4,3.3,0.6,4,0.6,0,0
610229,PRITZKER,ES Network - Fulton,2012-2013,EOY,157,73,72,12,97,61.8,2,1.3,0.3,2,0.3,3,96,61.1,14.32,49,7.3,2.45,4,2.5,0.6,4,0.6,0,0
610229,PRITZKER,Network 6,2013-2014,S1,100,49,50,1,33,33,1,1,0.14,1,0.1,1,32,32,4.61,25,3.6,2.19,1,1,0.14,1,0.1,0,0
610229,PRITZKER,Network 6,2013-2014,EOY,141,64,70,7,55,39,2,1.4,0.29,2,0.3,1.5,53,37.6,7.64,37,5.3,2.43,4,2.8,0.58,3,0.4,0,0
610229,PRITZKER,Network 6,2014-2015,S1,137,84,52,1,14,10.2,0,0,0,0,0,0,14,10.2,1.92,9,1.2,1.36,1,0.7,0.14,1,0.1,0,0
610229,PRITZKER,Network 6,2014-2015,EOY,275,158,113,4,48,17.5,12,4.4,1.64,9,1.2,1.67,36,13.1,4.93,19,2.6,1.61,1,0.4,0.14,1,0.1,0,0
609679,PROSSER HS,HS Network - North-Northwest Side,2011-2012,EOY,376,279,79,18,369,98.1,34,9,2.44,33,2.4,1.65,335,89.1,24,221,15.8,3.07,2,0.5,0.14,2,0.1,1,0.07
609679,PROSSER HS,HS Network - North-Northwest Side,2012-2013,EOY,341,298,18,25,322,94.4,16,4.7,1.11,16,1.1,1.5,309,90.6,21.37,200,13.8,2.66,1,0.3,0.07,1,0.1,0,0
609679,PROSSER HS,Network 3,2013-2014,S1,120,86,18,16,120,100,14,11.7,0.94,13,0.9,1.36,111,92.5,7.46,81,5.4,2.61,0,0,0,0,0,0,0
609679,PROSSER HS,Network 3,2013-2014,EOY,262,183,43,36,255,97.3,26,9.9,1.78,23,1.6,1.35,243,92.7,16.64,153,10.5,2.45,0,0,0,0,0,0,0
609679,PROSSER HS,Network 3,2014-2015,S1,324,262,48,14,157,48.5,98,30.2,6.66,81,5.5,1.12,75,23.1,5.1,66,4.5,2.72,4,1.2,0.27,3,0.2,0,0
609679,PROSSER HS,Network 3,2014-2015,EOY,1515,1378,102,35,377,24.9,203,13.4,13.97,155,10.7,1.18,202,13.3,13.9,146,10,2.5,6,0.4,0.41,5,0.3,0,0
610137,PRUSSING,ES Network - O'Hare,2011-2012,EOY,83,51,30,2,81,97.6,65,78.3,9.79,43,6.5,1.82,16,19.3,2.41,13,2,2.31,0,0,0,0,0,0,0
610137,PRUSSING,ES Network - O'Hare,2012-2013,EOY,113,66,47,0,113,100,86,76.1,12.89,57,8.5,1.44,29,25.7,4.35,22,3.3,2.03,0,0,0,0,0,0,0
610137,PRUSSING,Network 1,2013-2014,S1,28,18,9,1,28,100,25,89.3,3.62,22,3.2,1.88,3,10.7,0.43,3,0.4,3.67,0,0,0,0,0,0,0
610137,PRUSSING,Network 1,2013-2014,EOY,94,54,32,8,92,97.9,74,78.7,10.72,52,7.5,1.73,18,19.1,2.61,14,2,2.89,0,0,0,0,0,0,0
610137,PRUSSING,Network 1,2014-2015,S1,19,14,5,0,17,89.5,15,78.9,2.16,13,1.9,1.13,3,15.8,0.43,3,0.4,1.33,0,0,0,0,0,0,0
610137,PRUSSING,Network 1,2014-2015,EOY,41,23,18,0,39,95.1,36,87.8,5.22,27,3.9,1.25,8,19.5,1.16,8,1.2,1.25,0,0,0,0,0,0,0
610138,PULASKI,ES Network - Fullerton,2011-2012,EOY,84,45,28,11,19,22.6,0,0,0,0,0,0,19,22.6,2.2,18,2.1,4.11,11,13.1,1.28,11,1.3,0,0
610138,PULASKI,ES Network - Fullerton,2012-2013,EOY,45,19,24,2,39,86.7,24,53.3,2.7,21,2.4,1.54,16,35.6,1.8,13,1.5,2.13,2,4.4,0.22,1,0.1,0,0
610138,PULASKI,Network 6,2013-2014,S1,20,0,19,1,20,100,11,55,1.24,7,0.8,1.36,12,60,1.36,10,1.1,1.67,1,5,0.11,1,0.1,0,0
610138,PULASKI,Network 6,2013-2014,EOY,42,3,38,1,42,100,28,66.7,3.16,19,2.1,1.46,17,40.5,1.92,13,1.5,1.71,1,2.4,0.11,1,0.1,0,0
610138,PULASKI,Network 6,2014-2015,S1,52,3,49,0,34,65.4,33,63.5,3.63,21,2.3,1.15,7,13.5,0.77,7,0.8,1,0,0,0,0,0,0,0
610138,PULASKI,Network 6,2014-2015,EOY,165,45,120,0,86,52.1,78,47.3,8.63,37,4.1,1.21,22,13.3,2.44,12,1.3,1.23,1,0.6,0.11,1,0.1,0,0
610139,PULLMAN,ES Network - Lake Calumet,2011-2012,EOY,70,27,38,5,70,100,1,1.4,0.39,1,0.4,2,69,98.6,27.09,36,14.1,2.28,2,2.9,0.79,2,0.8,0,0
610139,PULLMAN,ES Network - Lake Calumet,2012-2013,EOY,9,0,5,4,9,100,0,0,0,0,0,0,9,100,3.56,5,2,5.22,1,11.1,0.4,1,0.4,0,0
610139,PULLMAN,Network 13,2013-2014,S1,22,10,12,0,16,72.7,3,13.6,1.14,3,1.1,1,13,59.1,4.93,12,4.6,2,0,0,0,0,0,0,0
610139,PULLMAN,Network 13,2013-2014,EOY,60,30,25,5,50,83.3,18,30,6.86,16,6.1,1.5,32,53.3,12.19,25,9.5,2.34,2,3.3,0.76,2,0.8,0,0
610139,PULLMAN,Network 13,2014-2015,S1,18,14,4,0,8,44.4,7,38.9,2.46,5,1.8,1.57,1,5.6,0.35,1,0.4,5,1,5.6,0.35,1,0.4,0,0
610139,PULLMAN,Network 13,2014-2015,EOY,38,23,15,0,23,60.5,16,42.1,5.64,12,4.2,1.38,7,18.4,2.47,7,2.5,2.29,1,2.6,0.35,1,0.4,0,0
610334,RABY HS,HS Network - West Side,2011-2012,EOY,490,345,103,42,448,91.4,118,24.1,22.37,93,17.6,1,330,67.3,62.57,189,35.8,3.94,6,1.2,1.14,6,1.1,0,0
610334,RABY HS,HS Network - West Side,2012-2013,EOY,992,731,214,47,984,99.2,712,71.8,140.93,283,56,1.01,273,27.5,54.04,157,31.1,3.18,1,0.1,0.2,1,0.2,1,0.2
610334,RABY HS,OS4,2013-2014,S1,490,266,150,74,468,95.5,289,59,56.4,163,31.8,1.05,190,38.8,37.08,112,21.9,3.07,8,1.6,1.56,6,1.2,0,0
610334,RABY HS,OS4,2013-2014,EOY,1114,634,348,132,1048,94.1,676,60.7,138.39,253,51.8,1.06,392,35.2,80.25,184,37.7,2.99,20,1.8,4.09,12,2.5,0,0
610334,RABY HS,OS4,2014-2015,S1,745,478,225,42,415,55.7,293,39.3,59.38,150,30.4,1.02,126,16.9,25.54,87,17.6,2.25,12,1.6,2.43,10,2,0,0
610334,RABY HS,OS4,2014-2015,EOY,1319,831,363,125,786,59.6,506,38.4,106.17,211,44.3,1.03,295,22.4,61.9,151,31.7,2.52,34,2.6,7.13,30,6.3,0,0
609941,RANDOLPH,ES Network - Englewood-Gresham,2011-2012,EOY,252,5,246,1,251,99.6,0,0,0,0,0,0,251,99.6,43.98,115,20.2,1.43,1,0.4,0.18,1,0.2,1,0.18
609941,RANDOLPH,ES Network - Englewood-Gresham,2012-2013,EOY,503,130,336,37,400,79.5,80,15.9,14.94,68,12.7,1.05,326,64.8,60.89,133,24.8,1.71,1,0.2,0.19,1,0.2,1,0.19
609941,RANDOLPH,Network 11,2013-2014,S1,102,15,66,21,72,70.6,0,0,0,0,0,0,72,70.6,14.55,45,9.1,1.94,1,1,0.2,1,0.2,0,0
609941,RANDOLPH,Network 11,2013-2014,EOY,222,25,167,30,161,72.5,0,0,0,0,0,0,161,72.5,31.56,78,15.3,1.85,1,0.5,0.2,1,0.2,0,0
609941,RANDOLPH,Network 11,2014-2015,S1,103,65,34,4,16,15.5,1,1,0.2,1,0.2,1,15,14.6,3,12,2.4,1.27,0,0,0,0,0,0,0
609941,RANDOLPH,Network 11,2014-2015,EOY,592,363,211,18,79,13.3,9,1.5,1.81,9,1.8,1,70,11.8,14.07,41,8.2,1.33,0,0,0,0,0,0,0
610141,RAVENSWOOD,ES Network - Ravenswood-Ridge,2011-2012,EOY,48,31,16,1,24,50,5,10.4,1.08,4,0.9,1.8,19,39.6,4.11,11,2.4,2,2,4.2,0.43,2,0.4,0,0
610141,RAVENSWOOD,ES Network - Ravenswood-Ridge,2012-2013,EOY,28,6,20,2,23,82.1,5,17.9,1.07,4,0.9,1,18,64.3,3.85,13,2.8,1.72,2,7.1,0.43,1,0.2,0,0
610141,RAVENSWOOD,Network 2,2013-2014,S1,16,7,6,3,10,62.5,6,37.5,1.18,6,1.2,1.83,4,25,0.79,4,0.8,1.25,0,0,0,0,0,0,0
610141,RAVENSWOOD,Network 2,2013-2014,EOY,44,22,17,5,22,50,8,18.2,1.58,6,1.2,2.5,14,31.8,2.76,9,1.8,2.71,0,0,0,0,0,0,0
610141,RAVENSWOOD,Network 2,2014-2015,S1,31,15,16,0,21,67.7,18,58.1,3.43,12,2.3,1.06,3,9.7,0.57,3,0.6,1,0,0,0,0,0,0,0
610141,RAVENSWOOD,Network 2,2014-2015,EOY,83,37,45,1,44,53,36,43.4,6.9,21,4,1.11,8,9.6,1.53,6,1.2,1.63,0,0,0,0,0,0,0
610142,RAY,ES Network - Burnham Park,2011-2012,EOY,74,12,51,11,38,51.4,8,10.8,1.23,6,0.9,1.5,30,40.5,4.63,20,3.1,1.87,0,0,0,0,0,0,0
610142,RAY,ES Network - Burnham Park,2012-2013,EOY,65,20,32,13,33,50.8,5,7.7,0.75,4,0.6,1.2,28,43.1,4.23,16,2.4,2.75,0,0,0,0,0,0,0
610142,RAY,Network 9,2013-2014,S1,31,11,20,0,30,96.8,1,3.2,0.14,1,0.1,1,29,93.5,4.07,23,3.2,1.9,1,3.2,0.14,1,0.1,0,0
610142,RAY,Network 9,2013-2014,EOY,55,12,40,3,53,96.4,1,1.8,0.14,1,0.1,1,52,94.5,7.32,33,4.6,2,2,3.6,0.28,2,0.3,0,0
610142,RAY,Network 9,2014-2015,S1,372,277,82,13,49,13.2,35,9.4,4.82,27,3.7,1.06,15,4,2.07,14,1.9,1.2,1,0.3,0.14,1,0.1,0,0
610142,RAY,Network 9,2014-2015,EOY,836,590,228,18,158,18.9,106,12.7,14.67,57,7.9,1.16,55,6.6,7.61,34,4.7,1.84,1,0.1,0.14,1,0.1,0,0
610143,REAVIS,ES Network - Burnham Park,2011-2012,EOY,147,22,110,15,137,93.2,19,12.9,6.17,14,4.5,1.63,118,80.3,38.31,63,20.5,2.71,0,0,0,0,0,0,0
610143,REAVIS,ES Network - Burnham Park,2012-2013,EOY,853,703,131,19,280,32.8,26,3,9.29,20,7.1,1.5,261,30.6,93.25,96,34.3,2.45,2,0.2,0.71,1,0.4,0,0
610143,REAVIS,OS4,2013-2014,S1,228,175,49,4,52,22.8,1,0.4,0.33,1,0.3,1,51,22.4,17.02,42,14,3.04,0,0,0,0,0,0,0
610143,REAVIS,OS4,2013-2014,EOY,469,363,92,14,130,27.7,18,3.8,6.04,17,5.7,1.22,114,24.3,38.26,63,21.1,3.3,3,0.6,1.01,3,1,1,0.34
610143,REAVIS,OS4,2014-2015,S1,134,118,15,1,5,3.7,0,0,0,0,0,0,5,3.7,2.01,4,1.6,2,0,0,0,0,0,0,0
610143,REAVIS,OS4,2014-2015,EOY,254,214,38,2,17,6.7,1,0.4,0.39,1,0.4,1,17,6.7,6.7,11,4.3,1.65,0,0,0,0,0,0,0
610264,REED,ES Network - Englewood-Gresham,2011-2012,EOY,20,9,11,0,19,95,9,45,21.59,9,21.6,3.89,10,50,23.99,8,19.2,1.2,0,0,0,0,0,0,0
610144,REILLY,ES Network - Fullerton,2011-2012,EOY,226,116,103,7,223,98.7,117,51.8,9.86,77,6.5,1.21,106,46.9,8.93,56,4.7,1.64,5,2.2,0.42,5,0.4,0,0
610144,REILLY,ES Network - Fullerton,2012-2013,EOY,64,18,33,13,60,93.8,45,70.3,3.85,41,3.5,1.22,22,34.4,1.88,19,1.6,3.27,8,12.5,0.69,8,0.7,0,0
610144,REILLY,Network 4,2013-2014,S1,35,9,25,1,31,88.6,20,57.1,1.75,20,1.7,1,11,31.4,0.96,10,0.9,1.55,2,5.7,0.17,2,0.2,0,0
610144,REILLY,Network 4,2013-2014,EOY,80,30,47,3,62,77.5,40,50,3.51,35,3.1,1.03,22,27.5,1.93,19,1.7,1.55,3,3.8,0.26,3,0.3,0,0
610144,REILLY,Network 4,2014-2015,S1,137,95,33,9,15,10.9,12,8.8,1.11,12,1.1,1,4,2.9,0.37,4,0.4,2.25,6,4.4,0.55,6,0.6,0,0
610144,REILLY,Network 4,2014-2015,EOY,260,160,86,14,35,13.5,23,8.8,2.12,17,1.6,1.22,14,5.4,1.29,8,0.7,2,10,3.8,0.92,10,0.9,0,0
610145,REINBERG,ES Network - O'Hare,2011-2012,EOY,39,0,34,5,39,100,23,59,2.78,22,2.7,1.09,16,41,1.93,15,1.8,4.19,5,12.8,0.6,5,0.6,0,0
610145,REINBERG,ES Network - O'Hare,2012-2013,EOY,51,0,43,8,51,100,36,70.6,4.19,33,3.8,1.08,21,41.2,2.44,20,2.3,1.76,0,0,0,0,0,0,0
610145,REINBERG,Network 1,2013-2014,S1,19,0,17,2,19,100,10,52.6,1.2,10,1.2,1.3,12,63.2,1.44,11,1.3,1.5,2,10.5,0.24,2,0.2,0,0
610145,REINBERG,Network 1,2013-2014,EOY,44,3,35,6,44,100,21,47.7,2.49,21,2.5,1.19,28,63.6,3.32,22,2.6,1.82,4,9.1,0.47,3,0.4,0,0
610145,REINBERG,Network 1,2014-2015,S1,8,2,6,0,5,62.5,2,25,0.23,2,0.2,1,3,37.5,0.35,3,0.3,1.33,0,0,0,0,0,0,0
610145,REINBERG,Network 1,2014-2015,EOY,29,13,16,0,17,58.6,13,44.8,1.51,12,1.4,1.15,4,13.8,0.46,4,0.5,1.25,0,0,0,0,0,0,0
610146,REVERE,ES Network - Skyway,2011-2012,EOY,100,48,46,6,74,74,14,14,4.17,11,3.3,1.71,60,60,17.89,36,10.7,2.85,3,3,0.89,2,0.6,0,0
610146,REVERE,ES Network - Skyway,2012-2013,EOY,171,89,81,1,159,93,7,4.1,2.15,7,2.2,1.71,152,88.9,46.71,79,24.3,2.16,0,0,0,0,0,0,0
